Name,Study,Query_Num,Is_CS,Phase,Mode,Dataset,Question,Transcript_X,Transcript_Y,SQL_Translation,Context,Answer,Flight_Score,Credit_Score
P20,MS1,10,Y,Q2,Spoken,Credit,What is the average dependent count?,what is the average dependent count,what is the average depending count,SELECT AVG(Dependent_Count) FROM Credit,0,The average dependent count is 2.3.,9,8.5
P20,MS1,11,Y,Q2,Spoken,Credit,What is the most popular dependent count?,what is the most popular dependent count,what is the most popular dependent town,SELECT Dependent_Count FROM Credit GROUP BY Dependent_Count ORDER BY COUNT(*) DESC LIMIT 1,0,The most popular dependent count is 1.,9,8.5
P20,MS1,25,Y,Q2,Spoken,Credit,What is the lowest months on book?,what is the lowest month on book,what is the lowest months on book,SELECT MIN(Months_On_Book) FROM Credit ,0,The lowest months on book is 0.,9,8.5
P20,MS1,23,Y,Q2,Spoken,Credit,What is the average months on book?,what is the average monthly phone book,what is the average months on book,SELECT AVG(Months_On_Book) FROM Credit ,0,The average months on book is 12.,9,8.5
P20,MS1,31,Y,Q2,Spoken,Credit,What is the lowest transaction amount?,what is the lowest transaction amount,what is the lowest transaction amount,SELECT MIN(Total_Trans_Amt) FROM Credit ,0,The lowest transaction value is 106 dollars.,9,8.5
P20,MS1,17,Y,Q2,Spoken,Credit,How many people are single?,how many people are single,how many people are single,SELECT COUNT(*) FROM Credit WHERE Marital_Status = 'Single' ,0,There are 4002 Single customers.,9,8.5
P20,MS1,21,Y,Q2,Spoken,Credit,How many people are in each income category?,how many people are in each income category,how many people are in each income category,"SELECT Income_Category, COUNT(*) FROM Credit GROUP BY Income_Category ",0,There are 3509 customers with < $40K.,9,8.5
P20,MS1,19,Y,Q2,Spoken,Credit,What is the most popular income category?,what is the most popular income category,what is the most popular income category,SELECT Income_Category FROM Credit GROUP BY Income_Category ORDER BY COUNT(*) DESC LIMIT 1,0,The most popular income category is < $40K.,9,8.5
P20,MS1,22,Y,Q2,Spoken,Credit,How many card categories are there?,how many cards how many card categories are there,how many card come how many car categories are there,SELECT COUNT(DISTINCT Card_Category) FROM Credit ,0,There are 4 card categories: Blue~ Silver~ Gold~ and Platinum.,9,8.5
P20,MS1,5,Y,Q2,Spoken,Credit,What is the youngest customer?,what is the youngest customer,what is the youngest customer,SELECT * FROM Credit WHERE Customer_Age = (SELECT MIN(Customer_Age) FROM Credit),0,The youngest customer is 24.,9,8.5
P20,MS1,2,Y,Q2,Spoken,Credit,How many attrited customers are there?,how many a treated customers are there,how many treated customers are there,SELECT COUNT(*) FROM Credit WHERE Attrition_Flag = 'Attrited Customer',0,There are 1500 attrited customers.,9,8.5
P20,MS1,9,Y,Q2,Spoken,Credit,What is the lowest dependent count?,what is the lowest dependent count,what is the lowest depending count,SELECT MIN(Dependent_Count) FROM Credit ,0,The lowest dependent count is 0.,9,8.5
P20,MS1,36,Y,Q2,Spoken,Credit,What is the most popular income category for females?,what is the most popular income category for females,what is the most popular income category for females,SELECT Income_Category FROM Credit WHERE Gender = 'F' GROUP BY Income_Category ORDER BY COUNT(*) DESC LIMIT 1,0,The most popular income category for Females is < $40K.,9,8.5
P20,MS1,4,Y,Q2,Spoken,Credit,What is the oldest customer?,what is the oldest customer,what is the oldest customer,SELECT * FROM Credit WHERE Customer_Age = (SELECT MAX(Customer_Age) FROM Credit),0,The oldest customer is 86.,9,8.5
P20,MS1,29,Y,Q2,Spoken,Credit,What is the average transaction amount?,what is the average transaction amount,what is the average transaction amount,SELECT AVG(Total_Trans_Amt) FROM Credit,0,The average transaction value is 4404.08 dollars.,9,8.5
P20,MS1,27,Y,Q2,Spoken,Credit,What is the highest credit limit?,what is the highest credit limit,what is the highest credit limit,SELECT MAX(Credit_Limit) FROM Credit,0,The highest credit limit is 34516 dollars.,9,8.5
P20,MS1,3,Y,Q2,Spoken,Credit,What is the average customer age?,what is the average customer age,what is the average customer age,SELECT AVG(Customer_Age) FROM Credit,0,The average customer age is 46.,9,8.5
P20,MS1,8,Y,Q2,Spoken,Credit,What is the highest dependent count?,what is the highest dependent count,what is the highest depending count,SELECT MAX(Dependent_Count) FROM Credit,0,The highest dependent count is 8.,9,8.5
P20,MS1,20,Y,Q2,Spoken,Credit,What is the least popular income category?,what is the least popular income category,what is the least popular income category,SELECT Income_Category FROM Credit GROUP BY Income_Category ORDER BY COUNT(*) ASC LIMIT 1,0,The least popular income category is > $240K.,9,8.5
P21,MS1,1,N,E1,Spoken,Credit,What is the average credit limit?,what is the average credit limit,what is the average credit limit,SELECT AVG(Credit_limit) FROM Credit,0,The average credit limit is 9817 dollars.,5,3.5
P21,MS1,13,N,E1,Spoken,Credit,What was the youngest customer age?,what was the youngest customer age,what was the youngest customer H.,SELECT MIN(Customer_age) FROM Credit,0,The youngest customer age is 24.,5,3.5
P21,MS1,4,N,E1,Spoken,Credit,Of the High School Education level~ what was the average income category?,the high school education level what was the average income category,L. V. high school education level what was the average income category,NP,0,"Unknown identifier: ""average"" for text column.",5,3.5
P21,MS1,7,N,E1,Spoken,Credit,What was the average customer age?,what was the average customer age,what was the average customer H.,SELECT AVG(Customer_Age) FROM Credit,0,The average customer age is 43.,5,3.5
P21,MS1,6,N,E1,Spoken,Credit,Did female participants have High School or Post Graduate educations?,did female participants have high school or postgraduate education,did email criticism can have,SELECT CASE WHEN ((SELECT COUNT(*) FROM Credit WHERE Gender = 'F' AND (Education_Level = 'High School' OR Education_Level = 'Post-Graduate')) > 0) THEN TRUE ELSE FALSE END,0,The most common education level when gender was Female was High School.,5,3.5
P21,MS1,14,N,E1,Spoken,Credit,What was the oldest customer age?,what was the oldest customer age,what was the oldest customer H.,SELECT MAX(Customer_Age) FROM Credit,0,The oldest customer age is 86.,5,3.5
P21,MS1,5,N,E1,Spoken,Credit,Were most participants male or female?,where most participants male or female,where most participants male or female,SELECT Gender FROM Credit WHERE Gender = 'M' OR Gender = 'F' GROUP BY Gender ORDER BY COUNT(*) DESC LIMIT 1,0,There are more Female customers than Male customers.,5,3.5
P21,MS1,17,N,E1,Spoken,Credit,How many dependents did most males have?,how many dependents did most males have,how many dependents study most males have,SELECT Dependent_Count FROM Credit WHERE Gender = 'M' GROUP BY Dependent_Count ORDER BY COUNT(*) DESC LIMIT 1,0,The most common dependent count for Males was 2.,5,3.5
P21,MS1,15,N,E1,Spoken,Credit,What is the lowest income category?,what is the lowest income category,what is the lowest income category,NP,0,The lowest income category is < $40K.,5,3.5
P21,MS1,16,N,E1,Spoken,Credit,What income category were most females in?,what income category were most females in,what income category where most females and,SELECT Income_Category FROM Credit WHERE Gender = 'F' GROUP BY Income_Category ORDER BY COUNT(*) DESC LIMIT 1,0,The income category with the most Females was < $40K.,5,3.5
P21,MS1,11,N,E1,Spoken,Credit,What was the average transaction amount?,what was the average transaction amount,what was the average transaction amount,SELECT AVG(Total_Trans_Amt) FROM Credit,0,The average total transaction value is 4090.19 dollars.,5,3.5
P21,MS1,2,N,E1,Spoken,Credit,What was the marital status of most participants?,what was the marital status of most participant,what was the marital status of most participants,SELECT Marital_Status FROM Credit GROUP BY Marital_Status ORDER BY COUNT(*) DESC LIMIT 1,0,The most common marital status is Married.,5,3.5
P21,MS1,3,N,E1,Spoken,Credit,What is the most common education level?,what is the most common education level,what is the most common education level,SELECT Education_Level FROM Credit GROUP BY Education_Level ORDER BY COUNT(*) DESC LIMIT 1,0,The most common education level is High School.,5,3.5
P21,MS1,8,N,E1,Spoken,Credit,What was the income category for most Post Graduates?,what was the income category for most postgraduate,what was the income category for most postgraduate,SELECT Income_Category FROM Credit WHERE Education_Level = 'Post-Graduate' GROUP BY Income_Category ORDER BY COUNT(*) DESC LIMIT 1,0,The most common income category when education level was Post-Graduate is > $120K.,5,3.5
P21,MS1,10,N,E1,Spoken,Credit,How many colors are in the card category?,how many colors are in the card category,how many colors are in the card category,SELECT COUNT(DISTINCT Card_Category) FROM Credit ,0,There are 4 card categories: Blue~ Silver~ Gold~ and Platinum.,5,3.5
P21,MS1,12,N,E1,Spoken,Credit,What is the average months on book?,what is the average months on Facebook,what is the average months on book,SELECT AVG(Months_On_Book) FROM Credit,0,The average months on book is 14.,5,3.5
P21,MS1,9,N,E1,Spoken,Credit,What was the average dependent count?,what was the average dependent count,what was the average dependent can't,SELECT AVG(Dependent_Count) FROM Credit,0,The average dependent count is 2.1,5,3.5
P21,MS1,7,N,E2,Written,Flight,what was the most common airline,NA,NA,SELECT Airline FROM Flight GROUP BY Airline ORDER BY COUNT(*) DESC LIMIT 1,0,The airline with the most delays was Southwest Airlines.,5,3.5
P21,MS1,4,N,E2,Written,Flight,what month had the most delayed flights,NA,NA,SELECT Month FROM Flight GROUP BY Month ORDER BY COUNT(*) DESC LIMIT 1,0,The month with the most delayed flights was December with 498372 delays.,5,3.5
P21,MS1,12,N,E2,Written,Flight,what was the most common origin airport,NA,NA,SELECT Origin_Airport FROM Flight GROUP BY Origin_Airport ORDER BY COUNT(*) DESC LIMIT 1,0,The origin airport with the most delays was BOS.,5,3.5
P21,MS1,8,N,E2,Written,Flight,what airline had the most cancellations,NA,NA,SELECT Airline FROM Flight GROUP BY Airline ORDER BY SUM(Cancelled) DESC LIMIT 1,0,The airline with the most cancelled flights was Delta.,5,3.5
P21,MS1,1,N,E2,Written,Flight,how many flights were diverted?,NA,NA,SELECT COUNT(*) FROM Flight WHERE Diverted = 1,0,There were 18716 diverted flights.,5,3.5
P21,MS1,15,N,E2,Written,Flight,what airline had the latest departure time on average,NA,NA,SELECT Airline FROM Flight GROUP BY Airline ORDER BY AVG(Scheduled_Departure) DESC LIMIT 1,0,The airline with the latest scheduled departure time~ on average~ was Southwest Airlines with 14:45:28.,5,3.5
P21,MS1,14,N,E2,Written,Flight,what airline had the earliest departure time on average,NA,NA,SELECT Airline FROM Flight GROUP BY Airline ORDER BY AVG(Departure_Time) ASC LIMIT 1,0,The airline with the earliest scheduled departure time~ on average~ was Delta airlines with 11:34:18.,5,3.5
P21,MS1,11,N,E2,Written,Flight,what day of the week had the most cancellations,NA,NA,SELECT Day_Of_Week FROM Flight GROUP BY Day_Of_Week ORDER BY SUM(Cancelled) DESC LIMIT 1,0,The day of the week with most cancelled flights was Tuesday.,5,3.5
P21,MS1,17,N,E2,Written,Flight,how many flights are in the dataset,NA,NA,SELECT COUNT(*) FROM Flight,0,There were 4156172 delayed flights in this dataset.,5,3.5
P21,MS1,16,N,E2,Written,Flight,what were the airlines,NA,NA,SELECT DISTINCT(Airline) FROM Flight,0,There are 10 airlines in this dataset. Some examples include: American Airlines~ Alaskan Airlines~ and Delta airlines.,5,3.5
P21,MS1,10,N,E2,Written,Flight,what day of the week had the least delays,NA,NA,SELECT Day_Of_Week FROM Flight GROUP BY Day_Of_Week ORDER BY COUNT(*) ASC LIMIT 1,0,The day of the week with the least delayed flights was Sunday.,5,3.5
P21,MS1,2,N,E2,Written,Flight,how many flights were cancelled,NA,NA,SELECT COUNT(*) FROM Flight WHERE Cancelled = 1,0,There were 87167 cancelled flights.,5,3.5
P21,MS1,13,N,E2,Written,Flight,what was the latest departure time,NA,NA,SELECT MAX(Departure_Time) FROM Flight,0,The latest scheduled departure time is 23:59:00.,5,3.5
P21,MS1,5,N,E2,Written,Flight,what month had the most diverted flights,NA,NA,SELECT Month FROM Flight GROUP BY Month ORDER BY SUM(Diverted) DESC LIMIT 1,0,The month with the most diverted flights was March.,5,3.5
P21,MS1,3,N,E2,Written,Flight,what was the average distance travelled,NA,NA,SELECT AVG(Distance) FROM Flight,0,The average distance travelled was 807.29 miles.,5,3.5
P21,MS1,9,N,E2,Written,Flight,what airline had the least cancellations,NA,NA,SELECT Airline FROM Flight GROUP BY Airline ORDER BY SUM(Cancelled) ASC LIMIT 1,0,The airline with the least cancelled flights was Alaskan Airlines.,5,3.5
P21,MS1,6,N,E2,Written,Flight,what month had the most cancelled flights,NA,NA,SELECT Month FROM Flight GROUP BY Month ORDER BY SUM(Cancelled) DESC LIMIT 1,0,The month with the most cancelled flights was January.,5,3.5
P21,MS1,3,N,Q1,Spoken,Credit,Were more females or males married?,we're more females or males married,where Moore's females or males Mary,SELECT Gender FROM Credit WHERE Marital_Status = 'Married' GROUP BY Gender ORDER BY COUNT(Gender) DESC LIMIT 1,0,There were more customers who were Female and Married than Male and Married.,5,3.5
P21,MS1,15,N,Q1,Spoken,Credit,What is the most common marital status for High School level education?,what is the~ most common marital status for high school level education,what is the,SELECT Marital_Status FROM Credit WHERE Education_Level = 'High School' GROUP BY Marital_Status ORDER BY COUNT(*) DESC LIMIT 1,0,The most common marital status for education level High School is Single.,5,3.5
P21,MS1,21,N,Q1,Spoken,Credit,Did Females or Males have more silver cards?,did female or males have more silver cards,did email %HESITATION males have more silver cards,SELECT Gender FROM Credit WHERE Card_Category = 'Silver' GROUP BY Gender ORDER BY COUNT(*) DESC LIMIT 1,0,There were more Females with card category Silver than Males.,5,3.5
P21,MS1,14,N,Q1,Spoken,Credit,What is the marital status of most Post Graduates?,what is the marital status of most~ postgraduates,what is the marital status of most,SELECT Marital_Status FROM Credit WHERE Education_Level = 'Post-Graduate' GROUP BY Marital_Status ORDER BY COUNT(*) DESC LIMIT 1,0,The most common marital status for education level Post-Graduate is Married.,5,3.5
P21,MS1,17,N,Q1,Spoken,Credit,What is the average age of males?,what is the average age of males,what is the average age of males,SELECT AVG(Customer_Age) FROM Credit WHERE Gender = 'M',0,The average age for Males is 44.,5,3.5
P21,MS1,20,N,Q1,Spoken,Credit,Which group had the most Silver cards?,which group had the most silver cards,which group had the most silver cards,NP,0,"Unknown identifier: ""Group""",5,3.5
P21,MS1,1,N,Q1,Spoken,Credit,What was the average education level for most participants?,what was the average education level for most participants,what,NP,0,"Unknown identifier: ""average"" for text column.",5,3.5
P21,MS1,18,N,Q1,Spoken,Credit,What is the most common amount of dependents for females?,what is the most common amount of dependents for females,what is the most common amount of dependence for females,SELECT AVG(Dependent_Count) FROM Credit WHERE Gender = 'F',0,The most common dependent count for Females is 2.,5,3.5
P21,MS1,5,N,Q1,Spoken,Credit,What was the most common card category among married participants?,what was the most common card category among married participants,what was the most common card category among married participants,SELECT Card_Category FROM Credit WHERE Marital_Status = 'Married' GROUP BY Card_Category ORDER BY COUNT(*) DESC LIMIT 1,0,The most common card category for customers who were Married was Blue.,5,3.5
P21,MS1,11,N,Q1,Spoken,Credit,What is the lowest total transaction amount?,what is the lowest total transaction amount,what is the lowest total transaction amount,SELECT MIN(Total_Trans_Amt) FROM Credit,0,The lowest total transaction amount is 304 dollars.,5,3.5
P21,MS1,19,N,Q1,Spoken,Credit,What is the most common card category for single females?,what is the most common card category for single females,what is the most common card category first single females,SELECT Card_Category FROM Credit WHERE Marital_Status = 'Single' AND Gender = 'F' GROUP BY Card_Category ORDER BY COUNT(*) DESC LIMIT 1,0,The most common card category for Females who are Single is Blue.,5,3.5
